year,ct2010,bbl,year_built,BldgClass,NumFloors,canopy_change_class,UnitsRes,ground_elevation,height_roof,weather_normalized_site_eui,tree_count,commercial_floor_flag,year_built_bracket,log_eui,sqrt_eui,log_tree_count,sqrt_tree_count
2010,41100,2033110072,1930,D1,6.0,No Change,68.0,150.0,67.18,85.8,9,0,Pre-1950,4.463606621666305,9.262828941527529,2.302585092994046,3.0
2010,41100,2033110087,1936,D1,6.0,No Change,65.0,147.0,67.55,96.3,13,0,Pre-1950,4.577798989191959,9.813256340277675,2.6390573296152584,3.605551275463989
2010,41300,2033090010,1928,D7,6.0,Gain,54.0,121.0,76.02,69.9,1,1,Pre-1950,4.2612704335380815,8.360621986431392,0.6931471805599453,1.0
2010,41500,2032810001,1950,D4,6.0,No Change,73.0,96.0,64.41,20.5,18,0,1950-1980,3.068052935133617,4.527692569068709,2.9444389791664403,4.242640687119285
2010,41500,2032850065,1923,C1,5.0,No Change,65.0,86.0,60.51,105.2,11,0,Pre-1950,4.665324108807838,10.256705123966467,2.4849066497880004,3.3166247903554
2010,41900,2033260155,1925,D7,6.0,No Change,54.0,166.0,65.58,105.2,19,1,Pre-1950,4.665324108807838,10.256705123966467,2.995732273553991,4.358898943540674
2010,41900,2033350005,1927,C1,5.0,No Change,69.0,138.0,61.39000000000001,101.90000000000002,15,0,Pre-1950,4.6337576428400045,10.094552986635913,2.772588722239781,3.872983346207417
2010,42100,2033240013,1926,D1,6.0,No Change,48.0,176.0,68.49,86.3,11,0,Pre-1950,4.469350462845557,9.289779329994873,2.4849066497880004,3.3166247903554
2010,42100,2033430260,1928,D4,6.0,No Change,104.0,184.0,67.46,69.2,31,0,Pre-1950,4.251348311031766,8.318653737234168,3.4657359027997265,5.5677643628300215
2010,42200,2048450011,1957,D4,6.0,No Change,201.0,201.0,65.3883612,75.8,17,0,1950-1980,4.341204640153626,8.706319543871567,2.8903717578961645,4.123105625617661
2010,42300,2033430212,1924,C7,5.0,No Change,54.0,170.0,60.32,116.2,11,1,Pre-1950,4.763881877142913,10.779610382569492,2.4849066497880004,3.3166247903554
2010,42500,2032740027,1927,D7,6.0,No Change,97.0,61.0,68.54,108.1,22,1,Pre-1950,4.692264892839025,10.397114984456024,3.1354942159291497,4.69041575982343
2010,42500,2033320021,1939,D1,6.0,No Change,50.0,88.0,66.06,122.09999999999998,7,0,Pre-1950,4.812997033190408,11.049886877249014,2.0794415416798357,2.6457513110645907
2010,42500,2033490027,1928,D1,6.0,No Change,61.0,109.0,65.35,77.3,11,0,Pre-1950,4.360547602996758,8.792041856133306,2.4849066497880004,3.3166247903554
2010,42500,2033530033,1960,D4,6.0,Loss,63.0,109.0,67.11,139.7,16,0,1950-1980,4.946629964120343,11.819475453673906,2.833213344056216,4.0
2010,42901,2033540047,1929,D1,6.0,Loss,71.0,108.0,62.9,49.2,14,0,Pre-1950,3.9160150266976834,7.014271166700073,2.70805020110221,3.7416573867739413
2010,42902,2033470029,1927,D1,6.0,No Change,60.0,138.0,70.13,120.4,18,0,Pre-1950,4.799090878625398,10.972693379476162,2.9444389791664403,4.242640687119285
2010,42902,2033480060,1940,D1,6.0,No Change,49.0,147.0,63.71,129.6,9,0,Pre-1950,4.8721392168423305,11.384199576606166,2.302585092994046,3.0
2010,43100,2033280064,1926,C7,6.0,No Change,60.0,186.0,66.37,80.9,14,1,Pre-1950,4.405498990859024,8.994442728707543,2.70805020110221,3.7416573867739413
2010,43100,2033280075,1955,D1,6.0,No Change,67.0,178.0,67.28,92.2,14,0,1950-1980,4.534747721691546,9.602083107326242,2.70805020110221,3.7416573867739413
2010,43100,2033280097,1930,D1,6.0,No Change,42.0,162.0,63.989999999999995,71.0,11,0,Pre-1950,4.276666119016055,8.426149773176359,2.4849066497880004,3.3166247903554
2010,43100,2033290010,1926,D1,6.0,No Change,70.0,164.0,65.97,101.0,13,0,Pre-1950,4.624972813284271,10.04987562112089,2.6390573296152584,3.605551275463989
2010,43100,2033290025,1926,D1,6.0,Gain,71.0,162.0,67.84,15.9,14,0,Pre-1950,2.8273136219290276,3.987480407475377,2.70805020110221,3.7416573867739413
2010,43100,2033290064,1928,D7,6.0,Gain,66.0,160.0,66.07,67.2,4,1,Pre-1950,4.222444564849416,8.19756061276768,1.6094379124341003,2.0
2010,43100,2033440036,1932,D7,6.0,Loss,92.0,177.0,66.68,85.9,19,1,Pre-1950,4.464758032271346,9.268225288586807,2.995732273553991,4.358898943540674
2010,43100,2033440076,1937,D7,6.0,No Change,67.0,169.0,64.27,85.8,9,1,Pre-1950,4.463606621666305,9.262828941527529,2.302585092994046,3.0
2010,43100,2033560120,1928,D7,6.0,Gain,67.0,134.0,72.71,88.1,12,1,Pre-1950,4.489759334476764,9.386160024205852,2.5649493574615367,3.4641016151377544
2010,43100,2033560122,1928,D1,6.0,Loss,66.0,144.0,71.18,125.3,4,0,Pre-1950,4.838660029356445,11.193748255164577,1.6094379124341003,2.0
2010,43100,2033560126,1928,D1,6.0,Loss,66.0,150.0,70.52,75.5,3,0,Pre-1950,4.33729074083249,8.689073598491383,1.3862943611198906,1.7320508075688772
2010,43100,2033560180,1929,D1,6.0,Gain,61.0,105.0,96.98,119.7,16,0,Pre-1950,4.793308128103486,10.940749517286282,2.833213344056216,4.0
2010,43400,2050440030,1931,D1,6.0,No Change,61.0,175.0,66.31,75.3,17,0,Pre-1950,4.334672938290411,8.677557259966655,2.8903717578961645,4.123105625617661
2010,45102,2033880001,1927,C7,5.0,No Change,57.0,149.0,59.26,16.7,14,1,Pre-1950,2.8735646395797834,4.08656334834051,2.70805020110221,3.7416573867739413
2010,46202,2052280041,1999,D9,4.0,No Change,67.0,35.0,43.82,76.8,26,0,Post-1980,4.354141431184346,8.763560920082657,3.295836866004329,5.0990195135927845
2017,1900,2023090001,1920,D7,5.0,Gain,75.0,9.0,92.68,47.3,12,1,Pre-1950,3.877431560658527,6.877499545619759,2.5649493574615367,3.4641016151377544
2017,2201,1003450048,1983,D3,6.0,No Change,172.0,21.0,55.77,67.9,31,0,Post-1980,4.232656178019613,8.240145629781066,3.4657359027997265,5.5677643628300215
2017,2500,2022810021,1972,D1,6.0,No Change,107.0,44.0,62.05,79.0,10,0,1950-1980,4.382026634673881,8.888194417315589,2.3978952727983707,3.1622776601683795
2017,3001,1004110045,1900,D1,6.0,Gain,52.0,33.0,55.43,103.4,2,0,Pre-1950,4.648229675448539,10.16857905510893,1.0986122886681098,1.4142135623730951
2017,3100,2025820034,1925,C7,6.0,Loss,77.0,34.0,63.29286312,100.0,17,1,Pre-1950,4.61512051684126,10.0,2.8903717578961645,4.123105625617661
2017,3500,2025770038,1928,D7,6.0,No Change,65.0,36.0,64.96,92.59999999999998,13,1,Pre-1950,4.539030383483547,9.622889378975525,2.6390573296152584,3.605551275463989
2017,3800,1004620035,1996,D1,6.0,No Change,86.0,36.0,68.5,74.7,16,0,Post-1980,4.3267781604434035,8.64291617453276,2.833213344056216,4.0
2017,3900,2022840062,1904,C7,5.0,No Change,59.0,18.0,56.93,99.59999999999998,7,1,Pre-1950,4.611152257665639,9.979979959899719,2.0794415416798357,2.6457513110645907
2017,4300,1004950011,1926,C7,6.0,Gain,93.0,38.0,66.47,97.1,5,1,Pre-1950,4.585987366571318,9.85393322486001,1.791759469228055,2.23606797749979
2017,4900,1005000005,1900,D0,6.0,No Change,29.0,21.0,74.0,59.6,1,0,Pre-1950,4.104294893075269,7.720103626247513,0.6931471805599453,1.0
2017,5002,2037380001,1939,D1,6.0,No Change,60.0,17.0,67.75,120.2,27,0,Pre-1950,4.797442073635214,10.963576058932597,3.332204510175204,5.196152422706632
2017,5002,2037380010,1939,D1,6.0,No Change,60.0,16.0,80.28,99.6,15,0,Pre-1950,4.611152257665639,9.979979959899719,2.772588722239781,3.872983346207417
2017,5002,2037380033,1928,D1,6.0,No Change,48.0,20.0,65.80271412,75.6,12,0,Pre-1950,4.338597076746545,8.694826047713663,2.5649493574615367,3.4641016151377544
2017,5002,2037390001,1928,C7,5.0,No Change,60.0,26.0,60.55,102.1,18,1,Pre-1950,4.635699391022914,10.104454463255301,2.9444389791664403,4.242640687119285
2017,5002,2037410005,1929,D7,6.0,Gain,67.0,38.0,66.07,102.1,15,1,Pre-1950,4.635699391022914,10.104454463255301,2.772588722239781,3.872983346207417
2017,5400,2037760050,1928,D1,6.0,Gain,70.0,34.0,62.87,92.6,12,0,Pre-1950,4.539030383483547,9.622889378975527,2.5649493574615367,3.4641016151377544
2017,5400,2037760056,1928,D1,6.0,Loss,73.0,28.0,63.94,115.7,13,0,Pre-1950,4.75960653929251,10.756393447619885,2.6390573296152584,3.605551275463989
2017,5501,1005320020,1930,D0,5.0,No Change,243.0,35.0,146.66,78.0,16,0,Pre-1950,4.3694478524670215,8.831760866327848,2.833213344056216,4.0
2017,5600,2038660049,1929,D1,6.0,No Change,72.0,31.0,61.61,115.7,13,0,Pre-1950,4.75960653929251,10.756393447619885,2.6390573296152584,3.605551275463989
2017,5900,1005480024,1900,D0,6.0,No Change,63.0,35.0,78.32,110.5,15,0,Pre-1950,4.7140245909001735,10.51189802081432,2.772588722239781,3.872983346207417
2017,5902,2024580016,1939,D1,6.0,Gain,58.0,61.0,74.37,100.3,4,0,Pre-1950,4.618086411254637,10.014988766843425,1.6094379124341003,2.0
2017,5902,2024580025,1939,D1,6.0,Gain,60.0,61.0,76.28,91.3,7,0,Pre-1950,4.525044141508807,9.555103348473002,2.0794415416798357,2.6457513110645907
2017,5902,2024580072,1927,D7,6.0,No Change,91.0,76.0,68.28,94.40000000000002,8,1,Pre-1950,4.558078578454241,9.715966241192897,2.1972245773362196,2.8284271247461903
2017,6300,2024730067,1936,D4,6.0,No Change,83.0,43.0,69.14,70.7,17,0,Pre-1950,4.272490747605575,8.408329203831164,2.8903717578961645,4.123105625617661
2017,6300,2024740028,1926,D1,6.0,No Change,60.0,49.0,71.1,94.0,15,0,Pre-1950,4.553876891600541,9.695359714832659,2.772588722239781,3.872983346207417
2017,6300,2024820060,1929,D1,6.0,No Change,65.0,32.0,71.12,127.40000000000002,17,0,Pre-1950,4.855150391255861,11.28716084761797,2.8903717578961645,4.123105625617661
2017,6300,2024830015,1929,D1,6.0,No Change,84.0,37.0,70.26,104.2,17,0,Pre-1950,4.65586330030361,10.207840124139876,2.8903717578961645,4.123105625617661
2017,6300,2024830023,1928,D7,6.0,Gain,78.0,37.0,71.15,99.8,30,1,Pre-1950,4.613138355637268,9.989994994993742,3.4339872044851463,5.477225575051661
2017,6500,1005390031,1930,D4,6.0,No Change,96.0,26.0,80.92,78.1,11,0,Pre-1950,4.370712874773608,8.83742043811428,2.4849066497880004,3.3166247903554
2017,6500,1005420025,1941,D4,6.0,No Change,65.0,18.0,60.32,86.7,54,0,Pre-1950,4.473921899378137,9.311283477587825,4.007333185232471,7.3484692283495345
2017,6500,2024400001,1982,D3,6.0,No Change,160.0,20.0,55.25,115.3,27,0,Post-1980,4.7561730595246186,10.737783756436894,3.332204510175204,5.196152422706632
2017,6800,1008770060,1975,D6,6.0,No Change,84.0,20.0,87.52,33.9,10,1,1950-1980,3.5524868292083815,5.822370651203855,2.3978952727983707,3.1622776601683795
2017,6800,1008820028,1939,D1,6.0,Loss,77.0,30.0,64.61,69.4,14,0,Pre-1950,4.254193263163997,8.330666239863412,2.70805020110221,3.7416573867739413
2017,6900,1006020010,2004,D6,6.0,No Change,136.0,12.0,96.33016465,78.6,26,1,Post-1980,4.377014092850337,8.8656641037206,3.295836866004329,5.0990195135927845
2017,6900,2024180033,2005,D1,5.0,Gain,167.0,36.0,48.0,94.0,22,0,Post-1980,4.553876891600541,9.695359714832659,3.1354942159291497,4.69041575982343
2017,7300,2026230180,1937,D1,6.0,No Change,103.0,49.0,69.87,107.4,17,0,Pre-1950,4.685828089005546,10.363397126425292,2.8903717578961645,4.123105625617661
2017,7300,2026420070,2004,D1,6.0,No Change,83.0,38.0,58.0,86.8,28,0,Post-1980,4.475061500641071,9.316651759081692,3.367295829986474,5.291502622129181
2017,7500,1006340047,1965,D5,6.0,No Change,62.0,16.0,88.96999999999998,69.9,10,0,1950-1980,4.2612704335380815,8.360621986431392,2.3978952727983707,3.1622776601683795
2017,7500,1006370081,1961,D4,6.0,No Change,75.0,10.0,58.6,83.1,29,0,1950-1980,4.432006566978902,9.115920140062657,3.4011973816621555,5.385164807134504
2017,7600,2038940005,1928,D6,6.0,Gain,59.0,32.0,64.55,89.7,4,1,Pre-1950,4.507557357121091,9.47100839404126,1.6094379124341003,2.0
2017,7800,1009150046,1942,D4,6.0,No Change,59.0,22.0,64.19,63.0,10,0,Pre-1950,4.1588830833596715,7.937253933193772,2.3978952727983707,3.1622776601683795
2017,7800,2038010001,1929,D1,6.0,No Change,91.0,20.0,71.17,173.5,32,0,Pre-1950,5.161924741642482,13.171939872319491,3.4965075614664802,5.656854249492381
2017,7900,1006350026,1950,D1,6.0,Loss,90.0,14.0,65.85,67.9,33,0,1950-1980,4.232656178019613,8.240145629781066,3.5263605246161616,5.744562646538029
2017,8100,1007910078,1920,D9,6.0,No Change,68.0,27.0,77.48,65.3,7,0,Pre-1950,4.194189897191817,8.080841540334768,2.0794415416798357,2.6457513110645907
2017,8300,2026030035,1929,D1,6.0,Gain,72.0,33.0,62.62478583,85.5,14,0,Pre-1950,4.460144413937834,9.246621004453464,2.70805020110221,3.7416573867739413
2017,8500,2027200030,1925,C1,6.0,Gain,58.0,33.0,61.81,107.55,30,0,Pre-1950,4.6872108963243,10.370631610466162,3.4339872044851463,5.477225575051661
2017,8500,2027200093,1908,D1,6.0,No Change,50.0,36.0,63.82,86.6,15,0,Pre-1950,4.472780997942346,9.305912099305473,2.772588722239781,3.872983346207417
2017,8603,1013630020,1930,D4,6.0,No Change,38.0,39.0,72.01,87.2,28,0,Pre-1950,4.4796069630127455,9.338094023943002,3.367295829986474,5.291502622129181
2017,8700,1007960007,1938,D4,6.0,No Change,60.0,30.0,64.54,64.6,7,0,Pre-1950,4.183575695950044,8.037412518964047,2.0794415416798357,2.6457513110645907
2017,8700,2027120023,1910,D1,6.0,No Change,48.0,39.0,67.09,106.90000000000002,25,0,Pre-1950,4.6812048722640895,10.339245620450267,3.258096538021482,5.0
2017,9100,1007990035,1958,D4,6.0,No Change,80.0,34.0,60.53338611,54.75,22,0,1950-1980,4.020877410340228,7.399324293474371,3.1354942159291497,4.69041575982343
2017,9200,2038050043,1930,D1,6.0,No Change,88.0,36.0,64.92,79.3,10,0,Pre-1950,4.385769620952716,8.905054744357274,2.3978952727983707,3.1622776601683795
2017,11000,1014370041,1949,D1,6.0,No Change,90.0,50.0,67.6,69.5,12,0,Pre-1950,4.255612709818223,8.336666000266533,2.5649493574615367,3.4641016151377544
2017,11600,1014600022,1915,C1,6.0,No Change,82.0,27.0,62.16,79.5,20,0,Pre-1950,4.388257184424518,8.916277250063503,3.044522437723423,4.47213595499958
2017,12300,2029760082,1912,D7,5.0,No Change,39.0,50.0,55.71,72.5,8,1,Pre-1950,4.297285406218791,8.514693182963201,2.1972245773362196,2.8284271247461903
2017,12300,2029760092,1911,D7,5.0,No Change,56.0,48.0,52.9,129.9,9,1,Pre-1950,4.874433672915854,11.397368117245314,2.302585092994046,3.0
2017,12600,1014450035,1940,D6,6.0,No Change,58.0,51.0,61.874113460000004,113.5,16,1,Pre-1950,4.740574822994295,10.653637876331258,2.833213344056216,4.0
2017,12600,1014460014,1940,D7,6.0,No Change,54.0,47.0,65.63,66.7,17,1,Pre-1950,4.215086179918229,8.167006795638168,2.8903717578961645,4.123105625617661
2017,12700,1010570141,1930,C4,5.0,No Change,54.0,45.0,55.92,120.2,12,0,Pre-1950,4.797442073635214,10.963576058932597,2.5649493574615367,3.4641016151377544
2017,12700,1010580016,1925,C4,4.0,No Change,39.0,44.0,55.0,42.3,15,0,Pre-1950,3.768152635008444,6.5038450166036395,2.772588722239781,3.872983346207417
2017,12900,1010760015,1925,D1,6.0,No Change,49.0,26.0,62.46,62.1,10,0,Pre-1950,4.144720769547168,7.880355321938218,2.3978952727983707,3.1622776601683795
2017,13200,1014890008,1909,C6,6.0,No Change,192.0,21.0,70.57,99.7,37,0,Pre-1950,4.612145799724517,9.984988733093292,3.6375861597263857,6.082762530298219
2017,13400,1014290013,1938,D4,6.0,No Change,84.0,45.0,65.61,88.5,13,0,Pre-1950,4.4942386252808095,9.40744386111339,2.6390573296152584,3.605551275463989
2017,13400,1014520010,1940,D4,6.0,No Change,59.0,34.0,81.36,68.7,11,0,Pre-1950,4.244200317766478,8.28854631404084,2.4849066497880004,3.3166247903554
2017,13900,1010450037,1947,D4,6.0,No Change,62.0,71.0,63.9,53.1,13,0,Pre-1950,3.9908341858524357,7.286974680894672,2.6390573296152584,3.605551275463989
2017,14602,1015500007,1959,D4,6.0,No Change,122.0,50.0,63.74,55.35,36,0,1950-1980,4.031582240485785,7.439758060582347,3.6109179126442243,6.0
2017,14602,1015510005,1929,D4,6.0,No Change,90.0,46.0,66.33,78.0,11,0,Pre-1950,4.3694478524670215,8.831760866327848,2.4849066497880004,3.3166247903554
2017,14900,2026120058,2007,D7,6.0,No Change,56.0,84.0,67.67,118.1,5,1,Post-1980,4.779963476361254,10.867382389517726,1.791759469228055,2.23606797749979
2017,14900,2026150008,1928,D1,6.0,No Change,56.0,93.0,64.85,104.9,7,0,Pre-1950,4.662495252607361,10.242070103255495,2.0794415416798357,2.6457513110645907
2017,14900,2026150065,1928,C1,5.0,No Change,60.0,100.0,54.46,92.3,10,0,Pre-1950,4.535820107853298,9.60728889958036,2.3978952727983707,3.1622776601683795
2017,14900,2029320004,1931,D1,6.0,No Change,83.0,81.0,65.84,88.90000000000002,5,0,Pre-1950,4.498697941477575,9.428679653058536,1.791759469228055,2.23606797749979
2017,15200,1015690010,1900,C1,6.0,No Change,66.0,31.0,58.38115167,86.0,6,0,Pre-1950,4.465908118654584,9.273618495495704,1.9459101490553132,2.449489742783178
2017,15200,1015860005,1940,D4,6.0,No Change,70.0,15.0,64.20864258,23.3,16,0,Pre-1950,3.190476350346503,4.8270073544588685,2.833213344056216,4.0
2017,15200,1015860013,1940,D4,6.0,No Change,70.0,14.0,64.58377657,50.79999999999999,15,0,Pre-1950,3.9473901492654373,7.127411872482184,2.772588722239781,3.872983346207417
2017,15200,1015860035,1940,D4,6.0,No Change,68.0,10.0,61.31970909,93.1,41,0,Pre-1950,4.544358046591334,9.648834126463155,3.7376696182833684,6.4031242374328485
2017,15300,2029640029,2001,D1,5.0,Gain,80.0,75.0,48.72,97.1,26,0,Post-1980,4.585987366571318,9.85393322486001,3.295836866004329,5.0990195135927845
2017,15300,2029650051,2005,D7,6.0,Gain,95.0,75.0,62.42917389,132.3,20,1,Post-1980,4.892602227184663,11.502173707608488,3.044522437723423,4.47213595499958
2017,15400,1015560017,1963,D3,5.0,No Change,94.0,12.0,58.91,88.0,15,0,1950-1980,4.48863636973214,9.38083151964686,2.772588722239781,3.872983346207417
2017,15900,2027240101,1915,D7,6.0,Gain,44.0,48.0,14.68,84.1,4,1,Pre-1950,4.443827035579329,9.1706052144883,1.6094379124341003,2.0
2017,16100,2029910030,1991,D3,6.0,No Change,76.0,83.0,56.19,16.9,16,0,Post-1980,2.884800712846709,4.110960958218893,2.833213344056216,4.0
2017,16700,2029290024,1928,D1,6.0,No Change,49.0,78.0,69.42,93.5,17,0,Pre-1950,4.548599834499697,9.669539802906858,2.8903717578961645,4.123105625617661
2017,16700,2029290028,1927,C1,5.0,No Change,46.0,79.0,64.74,72.2,13,0,Pre-1950,4.293195420967266,8.497058314499201,2.6390573296152584,3.605551275463989
2017,16700,2029290031,1927,C1,5.0,No Change,47.0,77.0,66.74,86.0,13,0,Pre-1950,4.465908118654584,9.273618495495704,2.6390573296152584,3.605551275463989
2017,16700,2029290035,1906,C1,5.0,Gain,21.0,75.0,67.41164036,91.5,11,0,Pre-1950,4.52720864451838,9.565563234854496,2.4849066497880004,3.3166247903554
2017,16700,2029290078,1927,C1,5.0,No Change,42.0,80.0,62.015588560000005,143.2,15,0,Pre-1950,4.971201224850849,11.966620241321273,2.772588722239781,3.872983346207417
2017,16900,1012150056,1948,D4,6.0,No Change,60.0,89.0,66.65,66.0,13,0,Pre-1950,4.204692619390966,8.12403840463596,2.6390573296152584,3.605551275463989
2017,17100,1012450080,1950,D4,6.0,No Change,41.0,58.0,68.14,63.0,14,0,1950-1980,4.1588830833596715,7.937253933193772,2.70805020110221,3.7416573867739413
2017,17200,1016370028,1900,D3,6.0,Gain,44.0,15.0,75.36,97.7,14,0,Pre-1950,4.592084946439436,9.884331034521255,2.70805020110221,3.7416573867739413
2017,17300,2024320047,1928,C1,6.0,No Change,69.0,43.0,64.76,93.7,24,0,Pre-1950,4.550714000192032,9.67987603226405,3.2188758248682006,4.898979485566356
2017,17401,1016150060,1900,D5,5.0,No Change,60.0,14.0,58.0,84.2,16,0,Pre-1950,4.44500143383527,9.17605579756357,2.833213344056216,4.0
2017,17500,2024350007,1941,D1,6.0,No Change,72.0,65.0,64.4,87.5,12,0,Pre-1950,4.483002552013883,9.354143466934854,2.5649493574615367,3.4641016151377544
2017,17500,2024350035,1947,D1,6.0,Gain,55.0,57.0,75.21733774,86.4,18,0,Pre-1950,4.470495282661489,9.2951600308978,2.9444389791664403,4.242640687119285
2017,17800,1017110033,1971,D1,6.0,No Change,96.0,12.0,65.77,170.9,9,0,1950-1980,5.146912912388804,13.072872675888801,2.302585092994046,3.0
2017,17902,2028300005,1925,D1,6.0,No Change,72.0,88.0,82.79,86.9,15,0,Pre-1950,4.476199804691132,9.322016949137135,2.772588722239781,3.872983346207417
2017,17902,2028300013,1926,D1,6.0,Gain,55.0,94.0,80.46,106.05,22,0,Pre-1950,4.6732960150356915,10.29805806936434,3.1354942159291497,4.69041575982343
2017,17902,2028310020,1924,C1,6.0,Gain,55.0,107.0,68.11,106.0,16,0,Pre-1950,4.672828834461906,10.295630140987,2.833213344056216,4.0
2017,18100,1018320036,1918,D4,6.0,No Change,74.0,96.0,71.71,82.2,13,0,Pre-1950,4.421247347827163,9.06642156531451,2.6390573296152584,3.605551275463989
2017,18102,2024560065,1928,C1,5.0,No Change,80.0,98.0,59.900000000000006,119.09999999999998,31,0,Pre-1950,4.788324729085938,10.91329464460664,3.4657359027997265,5.5677643628300215
2017,18102,2024620033,1928,D4,6.0,No Change,74.0,96.0,70.59,83.2,23,0,Pre-1950,4.4331949212482815,9.121403400793104,3.1780538303479458,4.795831523312719
2017,18300,1012430028,1948,D4,6.0,No Change,54.0,84.0,66.21,83.2,5,0,Pre-1950,4.4331949212482815,9.121403400793104,1.791759469228055,2.23606797749979
2017,18302,2024470001,1958,D4,6.0,No Change,67.0,52.0,63.04999999999999,101.3,22,0,1950-1980,4.627909672957581,10.064790112068906,3.1354942159291497,4.69041575982343
2017,18400,1016220020,2000,D6,6.0,Gain,76.0,38.0,53.93,110.1,21,1,Post-1980,4.7104306966455844,10.492854711659739,3.091042453358316,4.58257569495584
2017,18400,1016220043,2001,D9,6.0,Gain,54.0,34.0,53.57,64.3,23,0,Post-1980,4.178992036282385,8.018728078691781,3.1780538303479458,4.795831523312719
2017,18500,2023710017,2008,D1,6.0,No Change,51.0,40.0,66.0,76.2,7,0,Post-1980,4.3463994570307305,8.729261137118078,2.0794415416798357,2.6457513110645907
2017,18500,2026210001,1982,D6,6.0,No Change,185.0,78.0,48.0,100.5,18,1,Post-1980,4.620058798481842,10.024968827881711,2.9444389791664403,4.242640687119285
2017,18500,2026220005,1910,C7,6.0,Gain,68.0,72.0,67.48,76.2,25,1,Pre-1950,4.3463994570307305,8.729261137118078,3.258096538021482,5.0
2017,18500,2026320001,1982,D3,5.0,No Change,63.0,78.0,45.36,49.6,16,0,Post-1980,3.92395157629342,7.042726744663604,2.833213344056216,4.0
2017,18900,2025120015,1940,D7,6.0,No Change,58.0,108.0,67.16539213,94.2,16,1,Pre-1950,4.55597994179732,9.705668446840743,2.833213344056216,4.0
2017,19300,2025040094,1926,C1,5.0,No Change,172.0,86.0,61.687319980000005,184.4,13,0,Pre-1950,5.2225156531317545,13.579396157414365,2.6390573296152584,3.605551275463989
2017,19300,2025050006,1930,D1,6.0,No Change,92.0,79.0,64.32,83.0,14,0,Pre-1950,4.430816798843313,9.1104335791443,2.70805020110221,3.7416573867739413
2017,19300,2025050030,1929,D1,6.0,No Change,59.0,29.0,61.42833445,110.4,13,0,Pre-1950,4.713127327493184,10.507140429250958,2.6390573296152584,3.605551275463989
2017,19500,1018920032,1952,D4,6.0,No Change,55.0,107.0,64.66,59.29999999999999,28,0,1950-1980,4.09933210373314,7.7006493232713815,3.367295829986474,5.291502622129181
2017,19500,2024710036,1941,D4,6.0,Gain,60.0,74.0,70.92,98.0,14,0,Pre-1950,4.59511985013459,9.899494936611665,2.70805020110221,3.7416573867739413
2017,19500,2024760044,1927,D1,6.0,Gain,68.0,62.0,69.25,86.79999999999998,26,0,Pre-1950,4.475061500641071,9.316651759081692,3.295836866004329,5.0990195135927845
2017,19500,2024760050,1925,D7,6.0,No Change,64.0,65.0,66.18,86.8,19,1,Pre-1950,4.475061500641071,9.316651759081692,2.995732273553991,4.358898943540674
2017,19500,2024770034,1926,D1,6.0,Gain,72.0,60.0,71.52,79.7,26,0,Pre-1950,4.390738575275903,8.927485648266257,3.295836866004329,5.0990195135927845
2017,19500,2024780064,1938,D7,6.0,Gain,44.0,51.0,72.34,38.7,9,1,Pre-1950,3.681351187693145,6.220932405998316,2.302585092994046,3.0
2017,19500,2024860025,1930,D1,6.0,No Change,54.0,32.0,67.06,90.3,11,0,Pre-1950,4.514150787600923,9.50263121456368,2.4849066497880004,3.3166247903554
2017,19500,2024860030,1930,D1,6.0,Gain,54.0,33.0,66.48,89.8,15,0,Pre-1950,4.508659285607248,9.476286192385707,2.772588722239781,3.872983346207417
2017,19700,2024630001,1922,D1,5.0,No Change,56.0,81.0,62.85999999999999,91.3,20,0,Pre-1950,4.525044141508807,9.555103348473002,3.044522437723423,4.47213595499958
2017,19700,2024630006,1922,D1,5.0,No Change,55.0,89.0,60.5,89.5,21,0,Pre-1950,4.505349850705881,9.460443964212251,3.091042453358316,4.58257569495584
2017,19700,2024630011,1922,D1,5.0,No Change,52.0,99.0,60.88,83.1,14,0,Pre-1950,4.432006566978902,9.115920140062657,2.70805020110221,3.7416573867739413
2017,19700,2024630021,1922,C7,6.0,No Change,52.0,99.0,66.27,22.2,13,1,Pre-1950,3.1441522786722644,4.711687595755898,2.6390573296152584,3.605551275463989
2017,19700,2024630046,1921,D1,5.0,Loss,58.0,107.0,60.17,134.2,10,0,Pre-1950,4.906755163608864,11.584472366059664,2.3978952727983707,3.1622776601683795
2017,19700,2024790015,1933,C1,5.0,No Change,54.0,71.0,53.6,87.9,15,0,Pre-1950,4.487512142519859,9.375499986667378,2.772588722239781,3.872983346207417
2017,19700,2024880031,1923,C1,6.0,No Change,54.0,61.0,62.17,117.3,14,0,Pre-1950,4.773223770984341,10.830512453249845,2.70805020110221,3.7416573867739413
2017,19700,2024880046,1924,C1,5.0,Gain,56.0,53.0,63.74,131.1,24,0,Pre-1950,4.883559211528279,11.449890829173874,3.2188758248682006,4.898979485566356
2017,19700,2024890054,1935,D7,6.0,No Change,54.0,47.0,72.25,84.6,22,1,Pre-1950,4.449685283147696,9.197825830053535,3.1354942159291497,4.69041575982343
2017,19900,1018940036,1900,D4,6.0,Gain,51.0,112.0,72.3,85.1,32,0,Pre-1950,4.455509411433685,9.22496612459905,3.4965075614664802,5.656854249492381
2017,19900,1018950001,1985,D4,6.0,No Change,58.0,104.0,73.94,59.6,16,0,Post-1980,4.104294893075269,7.720103626247513,2.833213344056216,4.0
